,srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,label,total_bytes,total_packets,total_bits,bpp,bps,pps,var_iat,avg_iat,pct_packets_pushed,avg_payload_length,iopr
10032,192.168.4.120,1280,74.63.40.21,80,6,46,1973,72,89605,40,42,165,18,40,1244,1420,413,1,4,99,16,1,0,1,0,183,183,183,183,0,0,0,0,0,46,1973,72,89605,1,5,0,0,1848,2888,0,0,91578,118,732624,776.0847457627119,667234972.6775956,107468.12386156648,128.0,2.0,0.3898305084745763,735.9491525423729,1.565217391304348
10033,192.168.1.104,21789,98.137.80.50,80,6,29,1851,26,15323,40,63,122,33,40,589,1500,481,1,4,86,16,14,0,14,2,116,116,116,116,0,0,0,0,0,29,1851,26,15323,10,20,0,0,1168,1048,0,0,17174,55,137392,312.25454545454545,197402298.8505747,79022.98850574713,130.0,2.0,0.5272727272727272,271.96363636363634,0.896551724137931
10034,192.168.2.113,3138,69.163.132.48,80,6,48,2132,63,84789,40,44,121,16,40,1345,1500,432,1,3,98,14,2,0,2,0,156,156,156,156,0,0,0,0,0,48,2132,63,84789,3,3,0,0,1928,2528,0,0,86921,111,695368,783.072072072072,742914529.9145299,118589.7435897436,98.0,1.5,0.43243243243243246,742.927927927928,1.3125
10035,192.168.1.103,4932,66.114.52.38,80,6,25,1615,18,11809,40,64,173,40,40,656,1500,524,1,5,94,19,6,0,6,1,134,134,134,134,0,0,0,0,0,25,1615,18,11809,7,14,0,0,1008,728,0,0,13424,43,107392,312.1860465116279,133572139.30348258,53482.58706467661,181.0,2.5,0.5813953488372093,271.8139534883721,0.72
10036,192.168.1.102,2822,72.41.81.111,80,6,283,16465,404,443838,40,58,240,34,40,1098,1500,561,1,0,86,5,3,0,16,0,218,218,218,218,0,0,0,0,0,283,16465,404,443838,67,104,0,0,11412,16168,0,0,460303,687,3682424,670.018922852984,2815308868.5015287,525229.3577981651,12.5,0.0,0.4119359534206696,629.8733624454148,1.4275618374558303
10037,192.168.3.115,1565,128.30.54.58,80,6,17,826,12,10998,40,48,109,22,40,916,1500,655,1,10,98,24,5,0,5,1,163,163,163,163,0,0,0,0,0,17,826,12,10998,2,4,0,0,688,488,0,0,11824,29,94592,407.7241379310345,96719836.400818,29652.351738241312,288.5,5.0,0.5862068965517241,367.17241379310343,0.7058823529411765
10038,192.168.3.115,2506,72.47.228.196,80,6,31,1333,44,60179,40,43,125,15,40,1367,1500,403,2,5,96,18,4,0,4,0,178,178,178,178,0,0,0,0,0,31,1333,44,60179,1,2,0,0,1248,1768,0,0,61512,75,492096,820.16,460764044.94382024,70224.7191011236,162.0,2.5,0.41333333333333333,779.9466666666667,1.4193548387096775
10039,192.168.2.109,3497,66.114.52.42,80,6,21,957,24,27903,40,45,149,23,40,1162,1500,563,3,8,94,22,6,0,6,1,175,175,175,175,0,0,0,0,0,21,957,24,27903,1,5,0,0,848,968,0,0,28860,45,230880,641.3333333333334,219885714.2857143,42857.14285714286,242.5,4.0,0.4666666666666667,600.9777777777778,1.1428571428571428
10040,192.168.4.120,2956,203.46.104.10,80,6,37,2611,35,38268,40,70,156,47,40,1093,1500,536,1,4,85,14,1,0,15,2,148,148,148,148,0,0,0,0,0,37,2611,35,38268,11,32,0,0,1488,1408,0,0,40879,72,327032,567.7638888888889,368279279.2792793,81081.08108108108,100.0,2.0,0.5138888888888888,527.5416666666666,0.9459459459459459
10041,192.168.4.120,4443,207.210.64.84,80,6,20,964,21,20725,40,48,96,18,40,986,1500,654,3,10,96,23,4,0,4,1,204,204,204,204,0,0,0,0,0,20,964,21,20725,3,7,0,0,808,860,0,0,21689,41,173512,529.0,141758169.93464053,33496.73202614379,265.0,5.0,0.4878048780487805,488.3170731707317,1.05
10042,192.168.2.113,4875,64.90.206.200,80,6,25,1081,32,42807,40,43,113,14,40,1337,1500,447,2,7,85,18,15,0,15,2,178,178,178,178,0,0,0,0,0,25,1081,32,42807,1,1,0,0,1008,1288,0,0,43888,57,351104,769.9649122807018,328749063.670412,53370.786516853936,164.0,3.5,0.43859649122807015,729.6842105263158,1.28
10043,192.168.4.118,2609,125.6.164.43,80,6,5,272,4,558,40,54,104,27,40,139,430,193,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,5,272,4,558,1,1,0,0,208,168,0,0,830,9,6640,92.22222222222223,1106666666.6666667,1500000.0,0.0,0.0,0.5555555555555556,50.44444444444444,0.8
10044,192.168.2.108,1701,69.89.31.235,80,6,16,732,10,9227,40,45,100,15,40,922,1500,745,1,12,95,25,1,1,9,2,189,189,189,189,0,0,0,0,0,16,732,10,9227,1,1,0,0,672,408,0,0,9959,26,79672,383.03846153846155,70257495.59082893,22927.68959435626,314.5,6.5,0.6153846153846154,341.5,0.625
10045,192.168.2.110,3359,62.48.76.70,80,6,17,862,16,13721,40,50,127,28,40,857,1420,624,2,10,99,25,5,0,5,1,169,169,169,169,0,0,0,0,0,17,862,16,13721,2,4,0,0,688,648,0,0,14583,33,116664,441.90909090909093,115053254.43786983,32544.378698224853,313.0,5.0,0.5151515151515151,401.42424242424244,0.9411764705882353
10046,192.168.4.120,2812,174.133.126.130,80,6,224,11181,381,520537,40,49,138,24,40,1366,1500,376,1,0,98,7,2,0,98,5,151,151,151,151,0,0,0,0,0,224,11181,381,520537,31,38,0,0,8968,15248,0,0,531718,605,4253744,878.8727272727273,4695081677.704194,667770.4194260485,37.0,0.0,0.3702479338842975,838.8462809917355,1.7008928571428572
10047,192.168.1.105,18542,209.85.24.58,80,6,51,2117,77,111114,40,41,109,9,40,1443,1500,283,2,3,90,13,10,0,10,1,168,168,168,168,0,0,0,0,0,51,2117,77,111114,1,5,0,0,2048,3088,0,0,113231,128,905848,884.6171875,898658730.1587301,126984.12698412698,85.0,1.5,0.3984375,844.4921875,1.5098039215686274
10048,192.168.1.103,1780,208.113.162.153,80,6,84,3708,142,194926,40,44,101,14,40,1372,1500,355,1,1,99,11,2,0,2,0,138,138,138,138,0,0,0,0,0,84,3708,142,194926,6,18,0,0,3368,5688,0,0,198634,226,1589072,878.9115044247787,1919169082.1256037,272946.8599033816,60.5,0.5,0.37168141592920356,838.8407079646017,1.6904761904761905
10049,192.168.2.113,4792,64.90.206.110,80,6,110,5581,166,229376,40,50,134,27,40,1381,1500,360,1,1,85,8,15,0,15,1,118,118,118,118,0,0,0,0,0,110,5581,166,229376,15,15,0,0,4408,6648,0,0,234957,276,1879656,851.2934782608696,2654881355.9322033,389830.5084745763,32.5,0.5,0.39855072463768115,811.2355072463768,1.509090909090909
10050,192.168.2.112,2853,72.21.91.19,80,6,11,557,4,1487,40,50,149,32,40,371,1359,658,3,17,94,29,6,2,6,3,175,175,175,175,0,0,0,0,0,11,557,4,1487,1,1,0,0,448,168,0,0,2044,15,16352,136.26666666666668,15573333.333333334,14285.714285714286,425.0,9.5,0.7333333333333333,95.2,0.36363636363636365
10051,192.168.2.108,4743,82.98.86.181,80,6,44,3441,51,57576,40,78,161,53,40,1128,1500,526,1,2,96,14,4,0,4,0,119,119,119,119,0,0,0,0,0,44,3441,51,57576,15,19,0,0,1768,2044,0,0,61017,95,488136,642.2842105263157,683663865.5462185,133053.2212885154,98.0,1.0,0.4631578947368421,602.1578947368421,1.1590909090909092
10052,192.168.2.108,1061,82.98.86.181,80,6,53,3843,53,60785,40,72,161,52,40,1146,1500,511,1,2,95,13,5,0,5,0,122,122,122,122,0,0,0,0,0,53,3843,53,60785,15,18,0,0,2128,2124,0,0,64628,106,517024,609.6981132075472,706316939.8907104,144808.7431693989,84.5,1.0,0.5,569.5849056603773,1.0
10053,192.168.4.118,1039,125.6.164.43,80,6,5,272,4,558,40,54,104,27,40,139,430,193,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,272,4,558,1,1,0,0,208,168,0,0,830,9,6640,92.22222222222223,1106666666.6666667,1500000.0,0.0,0.0,0.5555555555555556,50.44444444444444,0.8
10054,192.168.2.113,1068,69.163.173.92,80,6,12,573,6,3796,40,47,125,24,40,632,1500,714,2,16,98,29,2,0,2,0,177,177,177,177,0,0,0,0,0,12,573,6,3796,1,1,0,0,488,248,0,0,4369,18,34952,242.72222222222223,32911487.758945387,16949.15254237288,420.5,8.0,0.6666666666666666,201.83333333333334,0.5
10055,192.168.1.104,22241,208.122.28.12,80,6,34,1439,49,69122,40,42,111,12,40,1410,1500,352,2,5,95,17,5,0,5,0,167,167,167,167,0,0,0,0,0,34,1439,49,69122,1,4,0,0,1368,1968,0,0,70561,83,564488,850.1325301204819,563361277.4451097,82834.33133732535,144.5,2.5,0.40963855421686746,809.9397590361446,1.4411764705882353
10056,192.168.1.105,17566,151.207.247.130,80,6,110,5311,134,189371,40,48,107,17,40,1413,1500,303,2,1,86,8,1,0,14,1,159,159,159,159,0,0,0,0,0,110,5311,134,189371,9,13,0,0,4724,5368,0,0,194682,244,1557456,797.8770491803278,1632553459.1194968,255765.19916142558,32.5,0.5,0.45081967213114754,756.516393442623,1.2181818181818183
10057,192.168.2.113,4736,64.90.206.200,80,6,24,1122,27,32056,40,46,128,21,40,1187,1500,598,2,7,85,18,15,0,15,2,163,163,163,163,0,0,0,0,0,24,1122,27,32056,2,2,0,0,968,1088,0,0,33178,51,265424,650.5490196078431,271394683.02658486,52147.23926380368,164.0,3.5,0.47058823529411764,610.2352941176471,1.125
10058,192.168.2.110,3076,97.74.144.108,80,6,24,1175,27,30543,40,48,157,29,40,1131,1500,599,1,7,85,18,15,0,15,2,165,165,165,165,0,0,0,0,0,24,1175,27,30543,2,4,0,0,968,1084,0,0,31718,51,253744,621.9215686274509,256307070.7070707,51515.15151515151,164.0,3.5,0.47058823529411764,581.6862745098039,1.125
10059,192.168.2.113,3709,207.210.64.84,80,6,27,1593,29,28128,40,59,114,29,40,969,1500,627,2,4,95,18,5,0,5,1,127,127,127,127,0,0,0,0,0,27,1593,29,28128,8,11,0,0,1088,1168,0,0,29721,56,237768,530.7321428571429,312031496.06299216,73490.81364829396,162.5,2.0,0.48214285714285715,490.44642857142856,1.0740740740740742
10060,192.168.1.104,16017,174.35.52.82,80,6,16,899,13,5167,40,56,143,34,40,397,1500,520,1,10,96,24,4,0,4,1,154,154,154,154,0,0,0,0,0,16,899,13,5167,3,6,0,0,648,528,0,0,6066,29,48528,209.17241379310346,52519480.51948052,31385.281385281385,288.5,5.0,0.5517241379310345,168.6206896551724,0.8125
10061,192.168.1.103,1934,208.113.162.153,80,6,138,6123,240,332989,40,44,113,15,40,1387,1500,324,1,0,98,8,2,0,2,0,128,128,128,128,0,0,0,0,0,138,6123,240,332989,10,30,0,0,5528,9608,0,0,339112,378,2712896,897.1216931216932,3532416666.6666665,492187.5,32.0,0.0,0.36507936507936506,857.0793650793651,1.7391304347826086
10062,192.168.1.104,17867,66.102.139.7,80,6,71,3087,110,154180,40,43,134,14,40,1401,1500,340,1,2,98,12,2,0,2,0,146,146,146,146,0,0,0,0,0,71,3087,110,154180,4,16,0,0,2848,4408,0,0,157267,181,1258136,868.878453038674,1436228310.502283,206621.00456621003,72.0,1.0,0.39226519337016574,828.7900552486187,1.5492957746478873
10063,192.168.3.117,1988,208.111.160.6,80,6,33,2362,38,32528,40,71,162,45,40,856,1500,653,1,3,96,16,4,0,4,0,114,114,114,114,0,0,0,0,0,33,2362,38,32528,11,11,0,0,1328,1528,0,0,34890,71,279120,491.40845070422534,408070175.4385965,103801.16959064327,128.0,1.5,0.4647887323943662,451.1830985915493,1.1515151515151516
10064,192.168.2.106,4263,74.220.207.122,80,6,21,913,23,29264,40,43,105,14,40,1272,1500,519,2,8,90,21,10,0,10,2,178,178,178,178,0,0,0,0,0,21,913,23,29264,1,3,0,0,848,928,0,0,30177,44,241416,685.8409090909091,226044943.82022473,41198.50187265918,222.5,4.0,0.4772727272727273,645.4772727272727,1.0952380952380953
10065,192.168.2.109,1976,65.54.81.223,80,6,73,4885,82,97188,40,66,141,37,40,1185,1500,507,1,1,96,11,4,0,4,0,118,118,118,118,0,0,0,0,0,73,4885,82,97188,25,25,0,0,2928,3288,0,0,102073,155,816584,658.5354838709677,1153367231.6384182,218926.5536723164,60.5,0.5,0.47096774193548385,618.4322580645161,1.1232876712328768
10066,192.168.4.118,3709,72.11.132.253,80,6,13,587,7,5300,40,45,99,16,40,757,1500,729,1,15,99,29,1,0,1,0,181,181,181,181,0,0,0,0,0,13,587,7,5300,1,1,0,0,528,288,0,0,5887,20,47096,294.35,43366482.50460406,18416.20626151013,420.5,7.5,0.65,253.55,0.5384615384615384
10067,192.168.2.106,3453,206.123.111.173,80,6,24,1395,23,23465,40,58,128,35,40,1020,1500,601,2,6,95,19,1,0,4,0,142,142,142,142,0,0,0,0,0,24,1395,23,23465,5,7,0,0,968,928,0,0,24860,47,198880,528.936170212766,233427230.04694834,55164.319248826294,180.5,3.0,0.5106382978723404,488.59574468085106,0.9583333333333334
10068,192.168.2.112,2652,174.143.227.203,80,6,37,1800,48,62248,40,48,119,22,40,1296,1500,446,1,4,95,16,5,0,5,0,144,144,144,144,0,0,0,0,0,37,1800,48,62248,5,10,0,0,1488,1928,0,0,64048,85,512384,753.5058823529412,593037037.037037,98379.62962962964,128.0,2.0,0.43529411764705883,713.3176470588236,1.2972972972972974
10069,192.168.3.114,1850,212.58.227.137,80,6,11,649,4,842,40,59,241,60,40,210,714,335,3,17,94,29,6,2,6,3,177,177,177,177,0,0,0,0,0,11,649,4,842,1,1,0,0,448,168,0,0,1491,15,11928,99.4,11231638.418079097,14124.293785310734,425.0,9.5,0.7333333333333333,58.333333333333336,0.36363636363636365
10070,192.168.3.115,4076,75.125.247.2,80,6,40,2202,51,61539,40,55,140,32,40,1206,1500,547,1,3,97,15,3,0,3,0,133,133,133,133,0,0,0,0,0,40,2202,51,61539,7,8,0,0,1608,2048,0,0,63741,91,509928,700.4505494505495,639007518.7969925,114035.08771929824,112.5,1.5,0.43956043956043955,660.2747252747253,1.275
10071,192.168.1.101,2151,67.212.184.66,80,6,24,1202,30,39907,40,50,274,47,40,1330,1500,455,2,8,96,21,4,0,4,0,184,184,184,184,0,0,0,0,0,24,1202,30,39907,1,4,0,0,968,1208,0,0,41109,54,328872,761.2777777777778,297891304.3478261,48913.04347826087,220.5,4.0,0.4444444444444444,720.9814814814815,1.25
10072,192.168.2.108,4680,174.121.88.45,80,6,122,6050,192,265847,40,49,123,25,40,1384,1500,356,1,0,95,8,5,0,5,0,116,116,116,116,0,0,0,0,0,122,6050,192,265847,15,21,0,0,4888,7688,0,0,271897,314,2175176,865.9140127388536,3125252873.5632186,451149.4252873563,32.0,0.0,0.3885350318471338,825.8630573248407,1.5737704918032787
10073,192.168.1.104,16831,65.54.81.200,80,6,13,712,6,5769,40,54,224,50,40,961,1500,721,3,14,97,27,3,0,3,1,168,168,168,168,0,0,0,0,0,13,712,6,5769,1,1,0,0,528,248,0,0,6481,19,51848,341.10526315789474,51436507.93650794,18849.20634920635,365.0,7.0,0.6842105263157895,300.2631578947368,0.46153846153846156
10074,192.168.3.116,3807,206.123.111.173,80,6,23,1355,22,22956,40,58,128,35,40,1043,1500,604,1,6,95,20,5,0,5,1,138,138,138,138,0,0,0,0,0,23,1355,22,22956,5,6,0,0,928,888,0,0,24311,45,194488,540.2444444444444,234888888.88888887,54347.82608695652,200.5,3.0,0.5111111111111111,499.8888888888889,0.9565217391304348
10075,192.168.2.106,2756,65.61.156.43,80,6,38,1658,55,73116,40,43,170,21,40,1329,1420,332,2,4,85,15,15,0,15,2,182,182,182,182,0,0,0,0,0,38,1658,55,73116,1,10,0,0,1528,2208,0,0,74774,93,598192,804.0215053763441,547794871.7948718,85164.83516483515,114.5,2.0,0.40860215053763443,763.8494623655914,1.4473684210526316
10076,192.168.1.104,16430,69.50.139.162,80,6,15,745,12,10177,40,49,112,24,40,848,1500,706,2,11,84,22,16,1,16,4,160,160,160,160,0,0,0,0,0,15,745,12,10177,2,2,0,0,608,484,0,0,10922,27,87376,404.51851851851853,91016666.66666667,28125.0,250.0,6.0,0.5555555555555556,364.0740740740741,0.8
10077,192.168.2.109,4137,216.8.179.23,80,6,24,1043,28,34033,40,43,107,13,40,1215,1420,488,2,7,100,22,0,0,3,0,181,181,181,181,0,0,0,0,0,24,1043,28,34033,1,1,0,0,976,1136,0,0,35076,52,280608,674.5384615384615,258386740.33149174,47882.13627992634,242.0,3.5,0.46153846153846156,633.9230769230769,1.1666666666666667
10078,192.168.4.119,2521,72.11.132.253,80,6,53,2659,76,102356,40,50,107,22,40,1346,1500,387,2,2,99,13,1,0,1,0,128,128,128,128,0,0,0,0,0,53,2659,76,102356,9,20,0,0,2128,3048,0,0,105015,129,840120,814.0697674418604,1093906250.0,167968.75,84.5,1.0,0.4108527131782946,773.9457364341085,1.4339622641509433
10079,192.168.2.109,3452,67.18.76.240,80,6,12,544,6,3354,40,45,96,16,40,559,1500,732,2,15,96,29,5,1,5,2,175,175,175,175,0,0,0,0,0,12,544,6,3354,1,1,0,0,488,244,0,0,3898,18,31184,216.55555555555554,29699047.61904762,17142.857142857145,422.5,8.0,0.6666666666666666,175.88888888888889,0.5
10080,192.168.2.108,2666,212.25.232.24,80,6,17,804,12,12020,40,47,156,28,40,1001,1488,668,1,12,99,26,12,1,12,3,206,206,206,206,0,0,0,0,0,17,804,12,12020,1,2,0,0,688,484,0,0,12824,29,102592,442.2068965517241,83003236.24595468,23462.783171521034,342.5,6.5,0.5862068965517241,401.7931034482759,0.7058823529411765
10081,192.168.2.110,3925,97.74.144.108,80,6,33,1537,44,56824,40,46,171,26,40,1291,1500,492,2,5,83,15,17,0,17,2,165,165,165,165,0,0,0,0,0,33,1537,44,56824,2,3,0,0,1328,1764,0,0,58361,77,466888,757.9350649350649,471604040.4040404,77777.77777777778,114.5,2.5,0.42857142857142855,717.7792207792207,1.3333333333333333
10082,192.168.4.118,3059,210.136.232.195,80,6,11,544,4,1334,40,49,136,28,40,333,1206,581,3,18,85,26,17,5,17,9,183,183,183,183,0,0,0,0,0,11,544,4,1334,1,1,0,0,448,168,0,0,1878,15,15024,125.2,13683060.109289616,13661.20218579235,378.5,11.5,0.7333333333333333,84.13333333333334,0.36363636363636365
10083,192.168.2.113,3109,209.85.24.58,80,6,51,2115,77,111114,40,41,107,9,40,1443,1500,283,2,3,90,14,10,0,10,1,178,178,178,178,0,0,0,0,0,51,2115,77,111114,1,1,0,0,2048,3088,0,0,113229,128,905832,884.6015625,848157303.3707865,119850.18726591762,98.5,1.5,0.3984375,844.4765625,1.5098039215686274
10084,192.168.1.101,4334,72.21.91.19,80,6,25,1555,18,19636,40,62,128,32,40,1090,1500,519,2,5,95,19,1,0,5,1,125,125,125,125,0,0,0,0,0,25,1555,18,19636,8,10,0,0,1008,728,0,0,21191,43,169528,492.8139534883721,226037333.33333334,57333.333333333336,181.0,2.5,0.5813953488372093,452.4418604651163,0.72
10085,192.168.2.112,4905,68.178.232.100,80,6,10,467,2,146,40,46,93,16,40,73,106,46,3,8,40,13,0,0,0,0,78,78,78,78,0,0,0,0,0,10,467,2,146,1,0,0,0,408,80,8,0,613,12,4904,51.083333333333336,10478632.478632478,25641.02564102564,84.5,4.0,0.8333333333333334,10.416666666666666,0.2
10086,192.168.3.115,2391,72.47.228.196,80,6,48,1995,73,101080,40,41,107,9,40,1384,1500,389,3,3,96,15,4,0,4,0,180,180,180,180,0,0,0,0,0,48,1995,73,101080,1,3,0,0,1928,2928,0,0,103075,121,824600,851.8595041322315,763518518.5185186,112037.03703703704,112.5,1.5,0.39669421487603307,811.7272727272727,1.5208333333333333
10087,192.168.1.104,16690,174.35.52.80,80,6,76,5981,103,49059,40,78,143,44,40,476,1500,506,1,1,95,10,5,0,5,0,131,131,131,131,0,0,0,0,0,76,5981,103,49059,33,66,0,0,3048,4128,0,0,55040,179,440320,307.4860335195531,560203562.3409669,227735.36895674298,50.0,0.5,0.4245810055865922,267.3966480446927,1.355263157894737
10088,192.168.2.108,1553,209.85.24.58,80,6,83,3612,118,169682,40,43,131,12,40,1437,1500,288,2,1,90,10,10,0,10,0,161,161,161,161,0,0,0,0,0,83,3612,118,169682,2,7,0,0,3460,4728,0,0,173294,201,1386352,862.1592039800995,1435146997.9296064,208074.53416149068,50.0,0.5,0.4129353233830846,821.4228855721393,1.4216867469879517
10089,192.168.1.101,4665,174.129.210.119,80,6,23,1106,20,24694,40,48,146,22,40,1234,1500,554,3,8,104,23,15,0,15,3,195,195,195,195,0,0,0,0,0,23,1106,20,24694,1,3,0,0,1000,808,0,0,25800,43,206400,600.0,176410256.41025642,36752.13675213675,269.0,4.0,0.5348837209302325,557.953488372093,0.8695652173913043
10090,192.168.1.104,18882,95.131.66.98,80,6,25,1227,28,35008,40,49,115,24,40,1250,1500,506,2,6,85,18,15,0,15,2,157,157,157,157,0,0,0,0,0,25,1227,28,35008,3,6,0,0,1008,1128,0,0,36235,53,289880,683.6792452830189,307728237.79193205,56263.26963906582,164.0,3.0,0.4716981132075472,643.377358490566,1.12
10091,192.168.3.117,1629,65.54.81.101,80,6,11,533,4,1867,40,48,125,25,40,466,1500,697,3,18,96,30,4,1,4,2,182,182,182,182,0,0,0,0,0,11,533,4,1867,1,1,0,0,448,168,0,0,2400,15,19200,160.0,17582417.58241758,13736.263736263734,452.0,9.5,0.7333333333333333,118.93333333333334,0.36363636363636365
10092,192.168.1.104,21858,192.75.158.112,80,6,37,1617,49,68678,40,43,169,21,40,1401,1500,353,2,4,84,15,16,0,16,2,168,168,168,168,0,0,0,0,0,37,1617,49,68678,1,6,0,0,1488,1968,0,0,70295,86,562360,817.3837209302326,557896825.3968254,85317.46031746031,114.5,2.0,0.43023255813953487,777.1976744186046,1.3243243243243243
10093,192.168.1.104,17556,208.66.61.28,80,6,11,533,5,2941,40,48,125,25,40,588,1500,749,1,16,85,25,15,4,15,7,169,169,169,169,0,0,0,0,0,11,533,5,2941,1,1,0,0,448,208,0,0,3474,16,27792,217.125,27408284.02366864,15779.092702169626,337.0,10.0,0.6875,176.125,0.45454545454545453
10094,192.168.2.112,1660,68.178.178.97,80,6,9430,400495,18074,25427609,40,42,811,17,40,1406,1420,128,2,0,128,1,5,0,5,0,360,360,360,360,0,0,0,0,0,9430,400495,18074,25427609,271,491,0,0,377820,722968,0,0,25828104,27504,206624832,939.067190226876,95659644444.44444,12733333.333333334,0.5,0.0,0.3428592204770215,899.0443571844096,1.9166489925768824
10095,192.168.2.108,3719,80.69.31.115,80,6,14,816,8,6092,40,58,176,45,40,761,1420,669,2,12,89,24,11,1,11,4,163,163,163,163,0,0,0,0,0,14,816,8,6092,2,2,0,0,568,324,0,0,6908,22,55264,314.0,56507157.464212686,22494.887525562375,296.0,6.5,0.6363636363636364,273.45454545454544,0.5714285714285714
10096,192.168.1.101,4811,72.21.91.19,80,6,33,1584,27,32272,40,48,144,18,40,1195,1500,588,3,6,112,20,1,0,3,0,196,196,196,196,0,0,0,0,0,33,1584,27,32272,1,1,0,0,1480,1088,0,0,33856,60,270848,564.2666666666667,230312925.17006803,51020.40816326531,200.0,3.0,0.55,521.4666666666667,0.8181818181818182
10097,192.168.4.120,4373,208.122.28.3,80,6,91,6566,95,109197,40,72,160,42,40,1149,1500,547,1,1,95,10,5,0,5,0,129,129,129,129,0,0,0,0,0,91,6566,95,109197,34,35,0,0,3648,3808,0,0,115763,186,926104,622.3817204301075,1196516795.865633,240310.07751937982,50.0,0.5,0.489247311827957,582.2956989247311,1.043956043956044
10098,192.168.1.101,4308,67.212.184.66,80,6,57,2432,93,132018,40,42,116,13,40,1419,1500,320,2,2,95,13,5,0,5,0,160,160,160,160,0,0,0,0,0,57,2432,93,132018,2,8,0,0,2288,3728,0,0,134450,150,1075600,896.3333333333334,1120416666.6666667,156250.0,84.5,1.0,0.38,856.2266666666667,1.631578947368421
10099,192.168.1.101,2380,69.89.31.122,80,6,13,681,7,4249,40,52,119,28,40,607,1500,654,2,14,102,29,10,1,10,4,171,171,171,171,0,0,0,0,0,13,681,7,4249,2,2,0,0,528,288,0,0,4930,20,39440,246.5,38440545.80896686,19493.17738791423,428.5,7.5,0.65,205.7,0.5384615384615384
10100,192.168.2.113,2761,63.245.209.72,443,6,57,2786,90,123156,40,48,354,44,40,1368,1500,391,1,2,89,12,11,0,11,1,155,155,155,155,0,0,0,0,0,57,2786,90,123156,3,10,0,0,2288,3604,0,0,125942,147,1007536,856.7482993197278,1083372043.0107527,158064.51612903224,72.5,1.0,0.3877551020408163,816.6666666666666,1.5789473684210527
10101,192.168.1.103,3319,74.55.1.4,80,6,31,1811,22,24795,40,58,105,28,40,1127,1500,535,1,5,96,18,4,1,4,1,177,177,177,177,0,0,0,0,0,31,1811,22,24795,9,10,0,0,1248,888,0,0,26606,53,212848,502.0,200421845.57438794,49905.83804143126,162.5,3.0,0.5849056603773585,461.6981132075472,0.7096774193548387
10102,192.168.1.101,4468,67.212.184.66,80,6,23,1031,21,25708,40,44,95,11,40,1224,1500,582,1,8,96,21,5,0,5,1,176,176,176,176,0,0,0,0,0,23,1031,21,25708,1,3,0,0,976,848,0,0,26739,44,213912,607.7045454545455,202568181.8181818,41666.666666666664,221.0,4.0,0.5227272727272727,566.25,0.9130434782608695
10103,192.168.3.114,2826,204.93.163.12,80,6,12,661,5,1134,40,55,153,35,40,226,605,262,2,15,95,28,5,1,5,2,168,168,168,168,0,0,0,0,0,12,661,5,1134,2,2,0,0,488,208,0,0,1795,17,14360,105.58823529411765,14246031.746031746,16865.079365079364,394.0,8.0,0.7058823529411765,64.6470588235294,0.4166666666666667
10104,192.168.2.109,3199,62.146.113.166,80,6,100,4315,180,89846,40,43,109,13,40,499,552,133,1,1,97,9,3,0,3,0,143,143,143,143,0,0,0,0,0,100,4315,180,89846,5,10,0,0,4008,7204,4,0,94161,280,753288,336.2892857142857,877958041.9580419,326340.32634032634,40.5,0.5,0.35714285714285715,296.24642857142857,1.8
10105,192.168.2.113,2052,174.120.43.124,80,6,31,2955,31,26173,40,95,162,46,40,844,1500,652,1,3,98,17,2,0,2,0,118,118,118,118,0,0,0,0,0,31,2955,31,26173,19,19,0,0,1248,1248,0,0,29128,62,233024,469.80645161290323,329129943.50282484,87570.62146892656,144.5,1.5,0.5,429.5483870967742,1.0
10106,192.168.1.104,22104,76.13.18.79,80,6,46,2211,61,82948,40,48,145,22,40,1359,1500,413,2,3,90,14,10,0,10,1,155,155,155,155,0,0,0,0,0,46,2211,61,82948,3,11,0,0,1944,2448,0,0,85159,107,681272,795.8785046728972,732550537.6344086,115053.7634408602,98.5,1.5,0.42990654205607476,754.8317757009346,1.326086956521739
10107,192.168.1.104,17068,66.102.139.7,80,6,19,1030,8,2857,40,54,106,23,40,357,573,260,1,8,98,23,1,1,2,0,146,146,146,146,0,0,0,0,0,19,1030,8,2857,5,5,0,0,768,328,0,0,3887,27,31096,143.96296296296296,35497716.89497717,30821.917808219176,264.5,4.5,0.7037037037037037,103.37037037037037,0.42105263157894735
10108,192.168.1.104,16895,94.247.171.193,80,6,17,911,14,13886,40,53,160,37,40,991,1500,665,1,10,99,25,1,0,1,0,166,166,166,166,0,0,0,0,0,17,911,14,13886,2,2,0,0,688,568,0,0,14797,31,118376,477.3225806451613,118851405.62248997,31124.497991967874,312.5,5.0,0.5483870967741935,436.80645161290323,0.8235294117647058
